id,text
180,You can optionally include more than one DO_LAND_START mission item in your mission. If that is done then the latitude/longitude/altitude of the DO_LAND_START mission items is used to choose which landing sequence to use. The DO_LAND_START closest to the current location in all three dimensions is used. This can be useful if you have multiple landing sequences for different wind conditions or different areas.
181,"if you execute an RTL due to a battery failsafe and the MIS_OPTIONS bit 1 (Use distance to land) is set, then if continuing the mission results in a closer landing point, then the mission will proceed."
182,"ArduPilot checks to see if there is a DO_LAND_START mission items before arming, and RTL_AUTOLAND is set to 0. If so, a pre-arm failure condition will prevent arming. If it is desired to use a DO_LAND_START only for aborted autolandings and not as an RTL action override, then set RTL_AUTOLAND = 3, to allow arming. Its use for an aborted autolanding is explained in How to Abort an Autolanding."
183,The phases of an autolanding are:
184,Passing final approach waypoint
185,Navigating to the flare point on a “glide-slope” (ie controlled descent)
186,Flare and touchdown
187,"The autolanding begins after reaching the last navigation waypoint before the NAV_LAND waypoint (where you want to touchdown and land). This waypoint must be far enough from the touchdown point and at an altitude that a reasonable glide slope can be obtained. Without an airspeed sensor, the speed will be that of normal waypoint navigation, which without an airspeed sensor is primarily controlled by TRIM_THROTTLE. It is important to have a glide slope that is obtainable with the TECS_SINK_MAX rate of the vehicle and preferably, well below that rate. You can lower the approach airspeed in order to reduce the time in the flare, and possible overshoot of landing point, by adjusting the TECS_LAND_THR to a lower value than TRIM_THROTTLE. Be careful, not to lower it so much as to cause a stall on approach."
188,"In addition, the last navigation waypoint before NAV_LAND must be far enough away that any turns made by the mission to that waypoint will have already be completed and the vehicle back on track in a line to the landing point. Usually, two waypoints are used. The first to allow any mission item (including aborted go-arounds for an autoland reattempt) to get aligned to another waypoint setup closer to the touchdown point but still providing a nice glide slope. We will designate the last waypoint before the NAV_LAND as the “final approach” waypoint and the one before it the “pre-approach” waypoint, as shown above. The next figure shows these waypoints incorrectly placed, without sufficient spacing:"
189,"The above shows a planned approach with the pre-approach waypoint 440m away from touchdown at 50m altitude, the final approach waypoint at 220m away and 25m altitude, giving a supposedly gentle glide slope of 6 degrees (which is a 1.7m/s descent at 15m/s airspeed). However, the actual result is 9 deg glide path since the switch to AUTO mode and the landing sequence was begun at the point shown at beginning of the yellow path, and the resulting overshoots at the two waypoints result in a steeper glide slope (9 degrees) between the final approach waypoint and the touchdown point. Spacing the waypoints a little further away would have allowed the approach to have settled by the final approach waypoint, and with the desired final glide slope. The faster the vehicle is flying, the wider the turn radii are, and the wider the waypoints should be spaced."
190,"You can use QGroundControl to automatically setup your approach and landing waypoints, but it will use a slightly different approach. Using the “LAND” button on the Plan screen, QGroundControl will add a “LOITER_TO_ALT” waypoint (NAV_LOITER_TO_ALT) at a distance determined by its wizard’s glide slope parameter to bring the vehicle down (or up) to approach altitude, add a DO_LAND_START (See How to Abort an Autolanding) marker, and a NAV_LAND."
191,"Very low drag vehicles will normally require a much shallower approach angle (glide slope) since they cannot lose altitude quickly while maintaining AIRSPEED_CRUISE (for vehicles with airspeed sensors) during the glide slope. Often a much steeper approach is required to clear obstacles. In those cases, there is an option (TECS_OPTIONS bit 1) that when set allows the speed in descents to exceed AIRSPEED_CRUISE up to AIRSPEED_MAX in order to get up the the TECS_SINK_MAX descent rate,if required. This would apply not only to autolandings but any TECS speed controlled flight stage."
192,The key parameters that control automatic landing are:
193,LAND_FLARE_ALT
194,LAND_FLARE_SEC
195,LAND_PITCH_DEG
196,TECS_LAND_SINK
197,TECS_SINK_MAX
198,TECS_SINK_MIN
199,TECS_LAND_THR
200,"The TECS parameters are related to the glide slope and final flare sink control. As such, the TECS speed/height controller must be tuned correctly, and the vehicle must have good pitch tuning for TECS to operate properly (see Tuning)"
201,The meaning and recommended value of each of these parameters is described below.
202,"The “flare” is the final stage of the landing when the autopilot cuts the throttle and raises the pitch, increasing drag and slowing the aircraft to sink onto the ground. The appropriate time to flare depends on the type of aircraft, and is controlled by the LAND_FLARE_ALT and LAND_FLARE_SEC parameters."
